file,status,n_salt_bridges_int,n_aromatic_stacking_int,n_hydrophobic_int,n_repulsive_int
neg_5KU0_1_cleaned__vhh_6Z20_cleaned_1.pdb,OK,3,1,26,3
neg_5NBM_cleaned__vhh_6WHC_cleaned_1.pdb,OK,1,0,8,5
neg_5DFZ_cleaned__vhh_5E5M_0_cleaned_1.pdb,OK,0,0,8,1
neg_5DFZ_cleaned__vhh_2I25_0_cleaned_2.pdb,OK,4,0,2,1
neg_5UZ7_cleaned__vhh_6YZ5_cleaned_2.pdb,OK,4,0,19,5
neg_5NBL_cleaned__vhh_6TYL_0_cleaned_2.pdb,OK,0,0,12,2
neg_5UZ7_cleaned__vhh_8AHL_2_cleaned_1.pdb,OK,4,0,6,5
neg_5NBL_cleaned__vhh_6DO1_0_cleaned_1.pdb,OK,1,2,95,8
neg_5NBM_cleaned__vhh_8AIX_1_cleaned_2.pdb,OK,1,0,15,5
neg_6B3J_cleaned__vhh_7EVW_cleaned_2.pdb,OK,1,0,30,1
neg_6E3Y_cleaned__vhh_7R73_cleaned_1.pdb,OK,4,0,16,3
neg_5VAI_cleaned__vhh_6OYZ_1_cleaned_1.pdb,OK,2,0,18,4
neg_6GDG_cleaned__vhh_6XW6_cleaned_2.pdb,OK,1,0,17,8
neg_6E3Y_cleaned__vhh_9EN2_cleaned_2.pdb,OK,3,0,17,4
neg_6GDG_cleaned__vhh_8HBJ_3_cleaned_1.pdb,OK,2,0,15,2
neg_6B3J_cleaned__vhh_7JV5_cleaned_1.pdb,OK,2,0,32,2
neg_6GKD_1_cleaned__vhh_6WZG_cleaned_2.pdb,OK,1,0,25,3
neg_6HUG_cleaned__vhh_7VFA_cleaned_1.pdb,OK,0,1,16,1
neg_6HUJ_cleaned__vhh_7S83_0_cleaned_2.pdb,OK,2,3,73,0
neg_6GKD_1_cleaned__vhh_7QJI_0_cleaned_1.pdb,OK,3,0,7,4
neg_6HUK_cleaned__vhh_2P46_cleaned_1.pdb,OK,2,1,22,2
neg_6HUG_cleaned__vhh_5C1M_cleaned_2.pdb,OK,0,0,16,1
neg_6HUJ_cleaned__vhh_8JXR_cleaned_1.pdb,OK,2,1,45,4
neg_6HUK_cleaned__vhh_7WUJ_cleaned_2.pdb,OK,0,0,0,1
neg_6HUO_cleaned__vhh_5MJE_cleaned_2.pdb,OK,1,0,32,2
neg_6HUP_cleaned__vhh_8B19_cleaned_1.pdb,OK,1,0,13,2
neg_6HUP_cleaned__vhh_7UBY_0_cleaned_2.pdb,OK,3,0,12,4
neg_6LI3_cleaned__vhh_5HVH_0_cleaned_2.pdb,OK,2,0,10,8
neg_6LMK_cleaned__vhh_7C8V_cleaned_1.pdb,OK,4,0,34,7
neg_6LI3_cleaned__vhh_6RVC_0_cleaned_1.pdb,OK,3,0,15,3
neg_6I53_cleaned__vhh_8B1D_cleaned_1.pdb,OK,1,0,13,2
neg_6LPB_cleaned__vhh_9J7Y_cleaned_2.pdb,OK,1,0,27,6
neg_6I53_cleaned__vhh_6OS1_cleaned_2.pdb,OK,2,3,54,2
neg_6M1H_cleaned__vhh_2XXM_cleaned_1.pdb,OK,0,0,6,4
neg_6M1H_cleaned__vhh_5JDS_cleaned_2.pdb,OK,3,0,17,6
neg_6LPB_cleaned__vhh_8HDO_cleaned_1.pdb,OK,2,0,23,1
neg_6M1I_cleaned__vhh_7ME7_1_cleaned_1.pdb,OK,4,0,29,6
neg_6NBH_cleaned__vhh_7R1Z_1_cleaned_1.pdb,OK,5,0,10,5
neg_6NBF_cleaned__vhh_9G2G_cleaned_2.pdb,OK,4,0,24,5
neg_6M1I_cleaned__vhh_6YZ5_cleaned_2.pdb,OK,4,0,22,10
neg_6NBF_cleaned__vhh_8A67_cleaned_1.pdb,OK,0,0,26,3
neg_6NBI_cleaned__vhh_8DCR_cleaned_1.pdb,OK,2,0,31,3
neg_6NFJ_0_cleaned__vhh_7D5P_cleaned_2.pdb,OK,1,0,37,3
neg_6NI3_cleaned__vhh_7P5Y_0_cleaned_2.pdb,OK,3,0,32,2
neg_6NFJ_0_cleaned__vhh_7NVL_cleaned_1.pdb,OK,3,0,45,2
neg_6NIY_cleaned__vhh_8YBM_cleaned_2.pdb,OK,4,0,10,7
neg_6OYA_cleaned__vhh_6B73_1_cleaned_1.pdb,OK,3,0,13,3
neg_6P9X_cleaned__vhh_6RAG_cleaned_2.pdb,OK,1,0,10,7
neg_6P9X_cleaned__vhh_7S3I_cleaned_1.pdb,OK,4,0,37,5
neg_6P9Y_cleaned__vhh_4NC0_cleaned_1.pdb,OK,2,0,23,10
neg_6OYA_cleaned__vhh_8HJ1_cleaned_2.pdb,OK,1,0,30,1
neg_6PB0_cleaned__vhh_8GNI_cleaned_1.pdb,OK,1,0,8,2
neg_6PB1_cleaned__vhh_4X7E_cleaned_1.pdb,OK,3,0,9,4
neg_6PB1_cleaned__vhh_7Y35_cleaned_2.pdb,OK,2,0,38,3
neg_6P9Y_cleaned__vhh_7D68_cleaned_2.pdb,OK,1,0,37,3
neg_6PB0_cleaned__vhh_5O0W_cleaned_2.pdb,OK,1,0,9,7
neg_6UUN_cleaned__vhh_7Q3R_1_cleaned_1.pdb,OK,2,0,35,7
neg_6UUS_cleaned__vhh_7QNE_cleaned_2.pdb,OK,5,0,35,6
neg_6UUN_cleaned__vhh_5M94_cleaned_2.pdb,OK,2,0,17,2
neg_6UVA_cleaned__vhh_8IEE_cleaned_2.pdb,OK,2,0,28,3
neg_6WHC_cleaned__vhh_4NC0_cleaned_1.pdb,OK,1,0,20,4
neg_6WHC_cleaned__vhh_6UL4_cleaned_2.pdb,OK,8,0,13,4
neg_6VCB_cleaned__vhh_7YDM_cleaned_1.pdb,OK,1,0,31,2
neg_6VN7_cleaned__vhh_7ZG0_1_cleaned_2.pdb,OK,2,0,21,5
neg_6WPW_cleaned__vhh_7LJC_cleaned_2.pdb,OK,2,0,37,3
neg_6WPW_cleaned__vhh_6E3Y_cleaned_1.pdb,OK,1,0,30,2
neg_6WZG_cleaned__vhh_8B1J_cleaned_1.pdb,OK,2,0,22,4
neg_6WI9_cleaned__vhh_7F58_cleaned_1.pdb,OK,4,0,35,4
neg_7BW0_cleaned__vhh_5F8R_cleaned_2.pdb,OK,3,0,7,4
neg_7BB7_cleaned__vhh_4QKX_cleaned_2.pdb,OK,3,0,48,2
neg_6WZG_cleaned__vhh_8H91_cleaned_2.pdb,OK,1,0,20,6
neg_7BB7_cleaned__vhh_7QIA_0_cleaned_1.pdb,OK,5,0,21,9
neg_7BB6_cleaned__vhh_4LGS_cleaned_2.pdb,OK,2,0,17,3
neg_7BW0_cleaned__vhh_6OQ7_cleaned_1.pdb,OK,0,0,6,5
neg_7BZ2_cleaned__vhh_7WU3_cleaned_1.pdb,OK,0,0,20,3
neg_7BZ2_cleaned__vhh_7C2E_cleaned_2.pdb,OK,1,0,21,4
neg_7C2E_cleaned__vhh_8IOC_cleaned_1.pdb,OK,2,0,33,5
neg_7C2E_cleaned__vhh_6GWP_0_cleaned_2.pdb,OK,1,0,21,3
neg_7CFN_cleaned__vhh_6IBB_1_cleaned_2.pdb,OK,3,0,15,7
neg_7CFM_cleaned__vhh_7LJC_cleaned_2.pdb,OK,3,0,28,4
neg_7CFN_cleaned__vhh_9EN2_cleaned_1.pdb,OK,3,0,17,2
neg_7CFM_cleaned__vhh_8EN3_cleaned_1.pdb,OK,3,0,11,7
neg_7CKW_cleaned__vhh_5F1K_cleaned_1.pdb,OK,7,0,18,10
neg_7CKX_cleaned__vhh_7SL9_cleaned_1.pdb,OK,4,0,37,7
neg_7CRH_cleaned__vhh_6U55_cleaned_1.pdb,OK,2,0,10,6
neg_7CKY_cleaned__vhh_7ZW1_cleaned_1.pdb,OK,3,0,37,8
neg_7CKX_cleaned__vhh_7N4N_cleaned_2.pdb,OK,2,0,12,4
neg_7CRH_cleaned__vhh_7WXU_cleaned_2.pdb,OK,0,0,25,1
neg_7CKY_cleaned__vhh_7D3S_cleaned_2.pdb,OK,4,0,39,6
neg_7CX2_cleaned__vhh_5MP2_cleaned_2.pdb,OK,2,0,19,6
neg_7CX2_cleaned__vhh_8H5U_cleaned_1.pdb,OK,0,0,11,2
neg_7CKZ_cleaned__vhh_8DQU_cleaned_1.pdb,OK,5,0,12,7
neg_7CX3_cleaned__vhh_7WQ4_cleaned_2.pdb,OK,5,0,50,5
neg_7CX4_cleaned__vhh_7TYN_cleaned_1.pdb,OK,4,0,35,3
neg_7CZ5_cleaned__vhh_4MQT_cleaned_2.pdb,OK,2,0,11,5
neg_7CX3_cleaned__vhh_7BB6_cleaned_1.pdb,OK,3,0,34,3
neg_7CX4_cleaned__vhh_7MEJ_1_cleaned_2.pdb,OK,2,0,76,3
neg_7D3S_cleaned__vhh_6XW4_cleaned_1.pdb,OK,5,0,18,9
neg_7D68_cleaned__vhh_5J1T_cleaned_2.pdb,OK,1,0,50,1
neg_7D68_cleaned__vhh_6EY0_0_cleaned_1.pdb,OK,5,0,16,9
neg_7D3S_cleaned__vhh_6RQM_cleaned_2.pdb,OK,2,0,25,3
neg_7DHI_cleaned__vhh_8JIQ_cleaned_2.pdb,OK,2,0,35,1
neg_7DH5_cleaned__vhh_7UST_cleaned_2.pdb,OK,1,0,18,5
neg_7DHI_cleaned__vhh_8WEO_cleaned_1.pdb,OK,3,0,27,3
neg_7DH5_cleaned__vhh_8YSH_cleaned_1.pdb,OK,1,0,15,5
neg_7DHR_cleaned__vhh_6LPB_cleaned_2.pdb,OK,0,0,30,2
neg_7DUQ_cleaned__vhh_5F7K_cleaned_1.pdb,OK,3,0,18,5
neg_7DTY_cleaned__vhh_5OMM_cleaned_1.pdb,OK,0,0,24,0
neg_7DUR_cleaned__vhh_7XTC_cleaned_2.pdb,OK,1,0,42,2
neg_7DUQ_cleaned__vhh_6GS1_cleaned_2.pdb,OK,10,0,16,12
neg_7DHR_cleaned__vhh_7FIY_cleaned_1.pdb,OK,2,0,45,2
neg_7DTY_cleaned__vhh_8F2B_cleaned_2.pdb,OK,2,0,41,5
neg_7E6U_cleaned__vhh_2P49_cleaned_1.pdb,OK,0,0,52,2
neg_7E6U_cleaned__vhh_7F4D_cleaned_2.pdb,OK,1,0,29,3
neg_7EPT_cleaned__vhh_7V9M_cleaned_2.pdb,OK,1,0,34,0
neg_7EVW_cleaned__vhh_5MZV_cleaned_2.pdb,OK,2,0,13,5
neg_7EVW_cleaned__vhh_7VKE_cleaned_1.pdb,OK,3,0,18,4
neg_7EPT_cleaned__vhh_8DFL_cleaned_1.pdb,OK,1,0,28,0
neg_7EVM_cleaned__vhh_7F0T_cleaned_1.pdb,OK,1,0,35,2
neg_7EVM_cleaned__vhh_7WN1_cleaned_2.pdb,OK,3,0,23,4
neg_7F0T_cleaned__vhh_7AQY_cleaned_1.pdb,OK,2,0,28,3
neg_7F16_cleaned__vhh_3OGO_cleaned_1.pdb,OK,3,0,25,5
neg_7F0T_cleaned__vhh_8FLR_cleaned_2.pdb,OK,3,0,29,2
neg_7F23_cleaned__vhh_7Z1B_0_cleaned_2.pdb,OK,2,0,23,5
neg_7F4D_cleaned__vhh_5SV3_0_cleaned_1.pdb,OK,5,0,15,10
neg_7F16_cleaned__vhh_9TH6_cleaned_2.pdb,OK,3,0,20,6
neg_7F4D_cleaned__vhh_6GKD_0_cleaned_2.pdb,OK,6,0,59,5
neg_7F1O_cleaned__vhh_8EN0_cleaned_2.pdb,OK,2,0,18,4
neg_7F1O_cleaned__vhh_4X7C_1_cleaned_1.pdb,OK,1,0,18,4
neg_7F4I_cleaned__vhh_4GRW_0_cleaned_2.pdb,OK,2,0,9,9
neg_7F4I_cleaned__vhh_4LGP_cleaned_1.pdb,OK,2,0,6,7
neg_7F53_cleaned__vhh_8HNN_cleaned_2.pdb,OK,3,0,27,7
neg_7F55_cleaned__vhh_7AR0_cleaned_1.pdb,OK,1,0,29,4
neg_7F53_cleaned__vhh_7NLL_cleaned_1.pdb,OK,5,0,26,5
neg_7F55_cleaned__vhh_8YBP_cleaned_2.pdb,OK,3,0,33,6
neg_7F54_cleaned__vhh_5L8K_0_cleaned_2.pdb,OK,1,0,34,6
neg_7F54_cleaned__vhh_5OVW_cleaned_1.pdb,OK,2,0,12,2
neg_7F58_cleaned__vhh_6GJS_0_cleaned_1.pdb,OK,5,0,45,8
neg_7F58_cleaned__vhh_7X4I_0_cleaned_2.pdb,OK,3,0,17,6
neg_7F9Y_cleaned__vhh_7ZK1_1_cleaned_2.pdb,OK,1,0,53,6
neg_7FIN_cleaned__vhh_4WEM_cleaned_2.pdb,OK,1,0,28,4
neg_7FIM_cleaned__vhh_7V35_cleaned_1.pdb,OK,2,0,28,3
neg_7FIM_cleaned__vhh_9EAI_cleaned_2.pdb,OK,3,0,26,5
neg_7FIN_cleaned__vhh_7TYL_cleaned_1.pdb,OK,3,0,32,2
neg_7F9Y_cleaned__vhh_6HUP_cleaned_1.pdb,OK,2,0,23,6
neg_7FIY_cleaned__vhh_7K7Y_1_cleaned_2.pdb,OK,1,0,20,6
neg_7FIY_cleaned__vhh_7XTQ_cleaned_1.pdb,OK,1,0,33,1
neg_7K7Y_1_cleaned__vhh_6VBG_cleaned_2.pdb,OK,2,0,20,2
neg_7JVP_cleaned__vhh_5BOZ_0_cleaned_2.pdb,OK,3,0,13,5
neg_7K7Y_1_cleaned__vhh_9HPA_cleaned_1.pdb,OK,1,0,28,1
neg_7JV5_cleaned__vhh_4NBX_cleaned_1.pdb,OK,2,0,15,5
neg_7JV5_cleaned__vhh_7R73_cleaned_2.pdb,OK,3,0,18,4
neg_7JVP_cleaned__vhh_6V7Y_cleaned_1.pdb,OK,3,0,40,8
neg_7K84_cleaned__vhh_6X4T_0_cleaned_1.pdb,OK,0,0,20,0
neg_7KI0_cleaned__vhh_2XT1_cleaned_1.pdb,OK,1,0,10,3
neg_7K84_cleaned__vhh_7AQY_0_cleaned_2.pdb,OK,0,0,21,1
neg_7KJH_cleaned__vhh_6B73_cleaned_1.pdb,OK,0,0,21,3
neg_7KJI_cleaned__vhh_8U3S_cleaned_1.pdb,OK,2,0,16,1
neg_7KJH_cleaned__vhh_7ZMS_cleaned_2.pdb,OK,1,0,29,1
neg_7KJI_cleaned__vhh_5O05_0_cleaned_2.pdb,OK,0,0,41,1
neg_7LLL_cleaned__vhh_5F9D_cleaned_1.pdb,OK,2,0,6,3
neg_7LLL_cleaned__vhh_7QBD_cleaned_2.pdb,OK,2,0,20,2
neg_7LLY_cleaned__vhh_6H7L_cleaned_1.pdb,OK,1,0,22,0
neg_7LLY_cleaned__vhh_4X7F_cleaned_2.pdb,OK,2,0,10,6
neg_7LOK_cleaned__vhh_6B73_1_cleaned_1.pdb,OK,0,0,22,0
neg_7MBX_cleaned__vhh_5LHQ_cleaned_1.pdb,OK,2,0,19,3
neg_7LOK_cleaned__vhh_7JV5_cleaned_2.pdb,OK,0,0,5,0
neg_7MBX_cleaned__vhh_5O2U_1_cleaned_2.pdb,OK,2,0,24,4
neg_7P5V_cleaned__vhh_5O0W_cleaned_2.pdb,OK,1,0,43,3
neg_7P5Y_0_cleaned__vhh_8AIX_1_cleaned_2.pdb,OK,3,0,6,1
neg_7PIU_cleaned__vhh_4PGJ_cleaned_1.pdb,OK,2,0,7,5
neg_7P5V_cleaned__vhh_8PM2_cleaned_1.pdb,OK,1,0,20,3
neg_7PIU_cleaned__vhh_1ZVH_cleaned_2.pdb,OK,2,0,18,4
neg_7P5Y_0_cleaned__vhh_7SL8_cleaned_1.pdb,OK,2,0,28,0
neg_7PIV_cleaned__vhh_6UUS_cleaned_1.pdb,OK,3,0,29,4
neg_7QBG_1_cleaned__vhh_3CFI_0_cleaned_2.pdb,OK,3,0,10,2
neg_7QBG_1_cleaned__vhh_8B1F_cleaned_1.pdb,OK,0,1,30,0
neg_7R73_cleaned__vhh_5M15_cleaned_1.pdb,OK,2,0,25,2
neg_7R73_cleaned__vhh_6H70_cleaned_2.pdb,OK,4,0,23,0
neg_7QNE_cleaned__vhh_6HUK_cleaned_2.pdb,OK,4,1,37,2
neg_7R74_cleaned__vhh_6U51_1_cleaned_2.pdb,OK,3,1,71,2
neg_7QNE_cleaned__vhh_7XQV_cleaned_1.pdb,OK,0,1,74,0
neg_7R74_cleaned__vhh_7DHR_cleaned_1.pdb,OK,3,0,28,3
neg_7RG9_cleaned__vhh_8EN0_cleaned_2.pdb,OK,2,0,13,5
neg_7RG9_cleaned__vhh_8HTI_cleaned_1.pdb,OK,2,0,19,2
neg_7RGP_cleaned__vhh_7QBE_cleaned_2.pdb,OK,2,0,9,3
neg_7RGP_cleaned__vhh_8CY7_cleaned_1.pdb,OK,4,0,7,4
neg_7RI2_cleaned__vhh_5BOP_cleaned_2.pdb,OK,0,0,41,2
neg_7RI2_cleaned__vhh_8B7W_cleaned_1.pdb,OK,2,0,8,6
neg_7RMG_cleaned__vhh_8BPK_cleaned_2.pdb,OK,1,0,7,1
neg_7RMG_cleaned__vhh_8F6U_1_cleaned_1.pdb,OK,2,0,6,2
neg_7RMH_cleaned__vhh_7JOZ_cleaned_2.pdb,OK,0,0,19,1
neg_7RMH_cleaned__vhh_7NFR_cleaned_1.pdb,OK,0,0,17,1
neg_7RMI_cleaned__vhh_4QO1_cleaned_1.pdb,OK,1,0,15,6
neg_7S1M_cleaned__vhh_8ELN_cleaned_2.pdb,OK,2,0,19,2
neg_7SL8_cleaned__vhh_5M2I_cleaned_1.pdb,OK,0,0,5,0
neg_7SLA_cleaned__vhh_4HEP_cleaned_2.pdb,OK,1,0,0,2
neg_7S3I_cleaned__vhh_4S10_0_cleaned_1.pdb,OK,4,0,8,7
neg_7S3I_cleaned__vhh_7VAB_cleaned_2.pdb,OK,4,0,47,5
neg_7SLA_cleaned__vhh_6OBG_cleaned_1.pdb,OK,0,0,24,1
neg_7TYF_cleaned__vhh_6X18_cleaned_1.pdb,OK,3,0,37,5
neg_7TYF_cleaned__vhh_7S83_0_cleaned_2.pdb,OK,3,0,27,4
neg_7TYH_cleaned__vhh_6S0Y_cleaned_2.pdb,OK,1,0,9,7
neg_7TYH_cleaned__vhh_8HAO_cleaned_1.pdb,OK,4,0,48,6
neg_7TMW_cleaned__vhh_2Z8W_0_cleaned_1.pdb,OK,3,0,30,5
neg_7TMW_cleaned__vhh_7UIA_1_cleaned_2.pdb,OK,1,0,25,4
neg_7TYI_cleaned__vhh_6GJU_1_cleaned_2.pdb,OK,0,0,38,2
neg_7TYI_cleaned__vhh_6ZG3_1_cleaned_1.pdb,OK,1,0,16,4
neg_7TYL_cleaned__vhh_5F7W_cleaned_2.pdb,OK,1,0,18,3
neg_7TYL_cleaned__vhh_6I2G_cleaned_1.pdb,OK,6,0,17,10
neg_7TYN_cleaned__vhh_5M13_cleaned_2.pdb,OK,4,0,13,8
neg_7TYN_cleaned__vhh_7MEJ_0_cleaned_1.pdb,OK,8,1,34,6
neg_7TYO_cleaned__vhh_8K8J_cleaned_1.pdb,OK,2,0,36,4
neg_7TYW_cleaned__vhh_4GRW_1_cleaned_2.pdb,OK,2,0,17,7
neg_7TYO_cleaned__vhh_8YVJ_cleaned_2.pdb,OK,4,0,11,6
neg_7TYY_cleaned__vhh_6HUO_cleaned_2.pdb,OK,4,0,41,6
neg_7TYX_cleaned__vhh_6E3Y_cleaned_2.pdb,OK,2,0,38,3
neg_7TYY_cleaned__vhh_7VVN_cleaned_1.pdb,OK,2,0,43,4
neg_7TYX_cleaned__vhh_7RGP_cleaned_1.pdb,OK,2,0,39,5
neg_7V35_cleaned__vhh_6JB8_cleaned_2.pdb,OK,4,0,9,6
neg_7V35_cleaned__vhh_7ZMN_cleaned_1.pdb,OK,5,0,15,4
neg_7V9L_cleaned__vhh_6GK4_0_cleaned_2.pdb,OK,4,1,46,6
neg_7V9L_cleaned__vhh_6UC6_0_cleaned_1.pdb,OK,0,0,8,2
neg_7V9M_cleaned__vhh_7D30_1_cleaned_1.pdb,OK,2,0,23,4
neg_7V9M_cleaned__vhh_4NC1_cleaned_2.pdb,OK,2,0,19,2
neg_7VAB_cleaned__vhh_8H3Y_0_cleaned_1.pdb,OK,3,0,3,6
neg_7VBH_cleaned__vhh_5M15_cleaned_2.pdb,OK,1,0,28,2
neg_7VBH_cleaned__vhh_9HPA_cleaned_1.pdb,OK,1,0,19,2
neg_7VBI_cleaned__vhh_6B20_cleaned_2.pdb,OK,2,0,15,7
neg_7VBI_cleaned__vhh_8QGX_cleaned_1.pdb,OK,1,0,12,5
neg_7VUH_cleaned__vhh_3QSK_cleaned_1.pdb,OK,1,0,12,8
neg_7VQX_cleaned__vhh_8CYJ_3_cleaned_1.pdb,OK,4,0,19,8
neg_7VUH_cleaned__vhh_7ZK1_1_cleaned_2.pdb,OK,0,0,43,5
neg_7VUI_cleaned__vhh_4P2C_0_cleaned_1.pdb,OK,2,0,20,3
neg_7VUI_cleaned__vhh_7XT8_cleaned_2.pdb,OK,0,0,28,3
neg_7VUJ_cleaned__vhh_7VUH_cleaned_2.pdb,OK,2,0,22,2
neg_7VVJ_cleaned__vhh_7B14_cleaned_1.pdb,OK,5,0,28,7
neg_7VUJ_cleaned__vhh_8JIS_cleaned_1.pdb,OK,2,0,23,2
neg_7VVJ_cleaned__vhh_7X2C_cleaned_2.pdb,OK,0,0,22,3
neg_7VVK_cleaned__vhh_7VUJ_cleaned_2.pdb,OK,1,0,24,0
neg_7VVL_cleaned__vhh_3SN6_cleaned_2.pdb,OK,2,0,31,1
neg_7VVM_cleaned__vhh_5LHP_cleaned_2.pdb,OK,0,0,19,2
neg_7VVM_cleaned__vhh_7PIU_cleaned_1.pdb,OK,1,0,30,3
neg_7VVN_cleaned__vhh_6H70_cleaned_2.pdb,OK,4,0,15,7
neg_7VVL_cleaned__vhh_6Z6V_1_cleaned_1.pdb,OK,2,0,19,7
neg_7VVN_cleaned__vhh_7R98_cleaned_1.pdb,OK,1,0,10,1
neg_7VVO_cleaned__vhh_4GRW_3_cleaned_2.pdb,OK,1,0,21,4
neg_7VVO_cleaned__vhh_6GJU_1_cleaned_1.pdb,OK,1,0,36,3
neg_7WBJ_cleaned__vhh_6GK4_1_cleaned_1.pdb,OK,4,0,50,8
neg_7WBJ_cleaned__vhh_8F6U_1_cleaned_2.pdb,OK,3,0,9,5
neg_7WCM_cleaned__vhh_1SQ2_0_cleaned_2.pdb,OK,6,0,35,5
neg_7WCM_cleaned__vhh_8CXR_0_cleaned_1.pdb,OK,2,0,8,1
neg_7WCN_cleaned__vhh_5F93_cleaned_1.pdb,OK,2,0,17,6
neg_7WCN_cleaned__vhh_3CFI_0_cleaned_2.pdb,OK,2,0,11,4
neg_7WUI_cleaned__vhh_4WGW_cleaned_2.pdb,OK,0,0,3,1
neg_7WU2_cleaned__vhh_4LSV_cleaned_2.pdb,OK,5,0,17,6
neg_7WU2_cleaned__vhh_5VXK_cleaned_1.pdb,OK,4,0,13,4
neg_7WUI_cleaned__vhh_8DTN_cleaned_1.pdb,OK,2,0,13,7
neg_7WU3_cleaned__vhh_7BC7_cleaned_1.pdb,OK,0,0,39,4
neg_7WU3_cleaned__vhh_7ZMP_cleaned_2.pdb,OK,2,0,23,7
neg_7WUJ_cleaned__vhh_5O03_cleaned_1.pdb,OK,3,0,9,1
neg_7WUJ_cleaned__vhh_8ITL_cleaned_2.pdb,OK,5,0,9,3
neg_7WUQ_cleaned__vhh_2XV6_0_cleaned_2.pdb,OK,1,0,15,3
neg_7WUQ_cleaned__vhh_8YBM_cleaned_1.pdb,OK,6,0,25,9
neg_7WXU_cleaned__vhh_7C8V_cleaned_2.pdb,OK,2,0,10,5
neg_7WXW_cleaned__vhh_6GWP_1_cleaned_1.pdb,OK,1,0,7,2
neg_7WXW_cleaned__vhh_7LZP_4_cleaned_2.pdb,OK,1,0,9,2
neg_7WY8_cleaned__vhh_1KXV_0_cleaned_2.pdb,OK,0,0,6,2
neg_7WY8_cleaned__vhh_8AIA_1_cleaned_1.pdb,OK,4,0,12,3
neg_7X2C_cleaned__vhh_7BW0_cleaned_2.pdb,OK,2,0,29,1
neg_7X2D_cleaned__vhh_7ZKZ_1_cleaned_1.pdb,OK,3,0,34,3
neg_7X2C_cleaned__vhh_7SSZ_cleaned_1.pdb,OK,3,0,23,4
neg_7X2D_cleaned__vhh_6RAL_cleaned_2.pdb,OK,2,0,9,5
neg_7X2F_cleaned__vhh_5HVH_0_cleaned_1.pdb,OK,3,0,16,6
neg_7X8R_cleaned__vhh_3EZJ_cleaned_1.pdb,OK,2,0,20,3
neg_7X2F_cleaned__vhh_8SOS_cleaned_2.pdb,OK,5,0,9,5
neg_7X8R_cleaned__vhh_7XJI_cleaned_2.pdb,OK,2,0,38,1
neg_7X8S_cleaned__vhh_4KFZ_0_cleaned_2.pdb,OK,4,0,19,6
neg_7X8S_cleaned__vhh_8F6V_cleaned_1.pdb,OK,1,0,33,3
neg_7XJH_cleaned__vhh_7VQX_cleaned_2.pdb,OK,3,0,34,4
neg_7XJH_cleaned__vhh_7X2D_cleaned_1.pdb,OK,0,0,26,2
neg_7XJI_cleaned__vhh_2XV6_0_cleaned_2.pdb,OK,1,0,11,3
neg_7XJI_cleaned__vhh_7D6Y_cleaned_1.pdb,OK,3,0,22,4
neg_7XKD_cleaned__vhh_4ZG1_cleaned_2.pdb,OK,0,0,22,4
neg_7XKE_cleaned__vhh_7BZ2_cleaned_2.pdb,OK,0,0,27,1
neg_7XKE_cleaned__vhh_7SK7_cleaned_1.pdb,OK,1,0,28,5
neg_7XKF_cleaned__vhh_5M2M_cleaned_1.pdb,OK,1,0,8,4
neg_7XOU_cleaned__vhh_6OQ7_cleaned_2.pdb,OK,0,0,10,4
neg_7XKF_cleaned__vhh_7R23_1_cleaned_2.pdb,OK,2,0,18,3
neg_7XTC_cleaned__vhh_7XTQ_cleaned_2.pdb,OK,2,0,23,3
neg_7XT8_cleaned__vhh_6UC6_0_cleaned_1.pdb,OK,1,0,6,1
neg_7XOV_cleaned__vhh_8EN2_cleaned_1.pdb,OK,3,0,12,6
neg_7XOU_cleaned__vhh_7RMH_cleaned_1.pdb,OK,5,0,28,4
neg_7XTC_cleaned__vhh_8QF5_cleaned_1.pdb,OK,0,0,24,1
neg_7XOV_cleaned__vhh_8GQ5_cleaned_2.pdb,OK,1,0,16,3
neg_7XTB_cleaned__vhh_7P5V_cleaned_1.pdb,OK,2,0,21,4
neg_7XZ5_cleaned__vhh_4LSV_cleaned_2.pdb,OK,3,0,29,2
neg_7XZ6_cleaned__vhh_7FIY_cleaned_2.pdb,OK,3,0,37,3
neg_7XW5_cleaned__vhh_6RTY_cleaned_1.pdb,OK,2,0,15,2
neg_7XTQ_cleaned__vhh_4EJ1_cleaned_2.pdb,OK,3,0,7,4
neg_7XTQ_cleaned__vhh_7D68_cleaned_1.pdb,OK,1,0,39,2
neg_7XZ6_cleaned__vhh_7R23_0_cleaned_1.pdb,OK,2,0,18,5
neg_7XW5_cleaned__vhh_7KN5_0_cleaned_2.pdb,OK,3,0,38,7
neg_7Y35_cleaned__vhh_8B1G_cleaned_1.pdb,OK,3,0,15,3
neg_7Y35_cleaned__vhh_7XZ6_cleaned_2.pdb,OK,2,0,37,2
neg_7Y36_cleaned__vhh_8B7W_cleaned_1.pdb,OK,2,0,11,5
neg_7Y36_cleaned__vhh_7X2C_cleaned_2.pdb,OK,1,0,38,1
neg_7Y3G_cleaned__vhh_6RAK_cleaned_2.pdb,OK,0,0,14,3
neg_7Y3G_cleaned__vhh_7RMI_cleaned_1.pdb,OK,2,0,23,2
neg_7YM8_cleaned__vhh_6QGX_cleaned_2.pdb,OK,1,0,14,3
neg_7YM8_cleaned__vhh_8B1A_cleaned_1.pdb,OK,3,0,10,0
neg_7YDM_cleaned__vhh_8AJB_2_cleaned_1.pdb,OK,1,0,1,3
